"signal" "activity" "subject_id" "average_mean" "average_std_dev"
"tBodyAcc-Z" "STANDING" 29 -0.108659067476923 -0.980207488923077
"tBodyAcc-Z" "STANDING" 30 -0.108756209835593 -0.912850596949152
"tBodyAcc-Z" "WALKING" 1 -0.111148103547368 -0.260027902210526
"tBodyAcc-Z" "WALKING" 2 -0.105500357966102 -0.425257524915254
"tBodyAcc-Z" "WALKING" 3 -0.112674859827586 -0.387411994310345
"tBodyAcc-Z" "WALKING" 4 -0.11140306485 -0.586252806833333
"tBodyAcc-Z" "WALKING" 5 -0.107741776464286 -0.45702143625
"tBodyAcc-Z" "WALKING" 6 -0.110303165877193 -0.504324207192982
"tBodyAcc-Z" "WALKING" 7 -0.110912234947368 0.159631283261403
"tBodyAcc-Z" "WALKING" 8 -0.107252090833333 -0.1420885318125
"tBodyAcc-Z" "WALKING" 9 -0.110820512307692 -0.0579636469030769
"tBodyAcc-Z" "WALKING" 10 -0.109057512132075 -0.395645072075472
"tBodyAcc-Z" "WALKING" 11 -0.106096304033898 -0.530626311355932
"tBodyAcc-Z" "WALKING" 12 -0.10316110632 -0.4106060626
"tBodyAcc-Z" "WALKING" 13 -0.111431456192982 -0.220503537026316
"tBodyAcc-Z" "WALKING" 14 -0.106756369135593 0.0518841040022034
"tBodyAcc-Z" "WALKING" 15 -0.107621819518519 -0.518932634814815
"tBodyAcc-Z" "WALKING" 16 -0.108804049803922 -0.159799790235294
"tBodyAcc-Z" "WALKING" 17 -0.109792122032787 -0.265824489180328
"tBodyAcc-Z" "WALKING" 18 -0.104218315464286 -0.428348061071429
"tBodyAcc-Z" "WALKING" 19 -0.122736673192308 -0.13947794235
"tBodyAcc-Z" "WALKING" 20 -0.113539477098039 -0.228734217372549
"tBodyAcc-Z" "WALKING" 21 -0.104319332403846 -0.16868872575
"tBodyAcc-Z" "WALKING" 22 -0.107112510934783 -0.213351968804348
"tBodyAcc-Z" "WALKING" 23 -0.113382994084746 0.164220685383051
"tBodyAcc-Z" "WALKING" 24 -0.110595952913793 -0.288840016206897
"tBodyAcc-Z" "WALKING" 25 -0.108737636297297 -0.437133403243243
"tBodyAcc-Z" "WALKING" 26 -0.108927011474576 -0.333486502542373
"tBodyAcc-Z" "WALKING" 27 -0.112822289263158 -0.297318273508772
"tBodyAcc-Z" "WALKING" 28 -0.103714705396296 -0.300928395925926
"tBodyAcc-Z" "WALKING" 29 -0.106632427301887 -0.242828038264151
"tBodyAcc-Z" "WALKING" 30 -0.0986247068969231 -0.120476783907692
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 1 -0.107566190908163 -0.230434213204082
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 2 -0.116812942382979 -0.10283790806383
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 3 -0.116139842908163 -0.362240245489796
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 4 -0.1067775246 -0.479185977111111
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 5 -0.100319930659574 -0.325891435319149
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 6 -0.107209356208333 -0.320204232520417
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 7 -0.096938308587234 -0.0636402447755319
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 8 -0.107598135394737 0.1337170395
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 9 -0.0910278793952381 -0.00771530035714285
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 10 -0.110848597247368 -0.183557562032895
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 11 -0.111070149978261 -0.324026938043478
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 12 -0.10955593226087 -0.425017413478261
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 13 -0.101993941531915 -0.158333146191489
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 14 -0.0928330165533333 0.451576075111111
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 15 -0.110526066428571 -0.281982181666667
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 16 -0.119873705148936 0.0114353944787234
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 17 -0.0892432745173913 -0.231064156615217
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 18 -0.1033908092 -0.418610127454545
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 19 -0.133695240660974 0.049322451025641
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 20 -0.104602925937778 -0.160938536488889
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 21 -0.09816866218 -0.0717893558666667
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 22 -0.1074157796 -0.325722718055556
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 23 -0.0988123712574074 0.229898742944444
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 24 -0.104818820272727 -0.205566380745455
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 25 -0.107192376965517 -0.457972381896552
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 26 -0.1064396194 -0.284807676
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 27 -0.112837694688636 -0.240040783340909
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 28 -0.10858897408913 -0.341031811521739
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 29 -0.0981339984895833 -0.223177999879167
"tBodyAcc-Z" "WALKING_DOWNSTAIRS" 30 -0.0999781422322581 -0.217275690290323
"tBodyAcc-Z" "WALKING_UPSTAIRS" 1 -0.0973020020943396 -0.0194792388471698
"tBodyAcc-Z" "WALKING_UPSTAIRS" 2 -0.152513899520833 -0.112121021220833
"tBodyAcc-Z" "WALKING_UPSTAIRS" 3 -0.110064863437288 -0.369754604067797
"tBodyAcc-Z" "WALKING_UPSTAIRS" 4 -0.114219455519231 -0.372137777692308
"tBodyAcc-Z" "WALKING_UPSTAIRS" 5 -0.107471453914894 -0.308938978787234
"tBodyAcc-Z" "WALKING_UPSTAIRS" 6 -0.122082438784314 -0.353519514896078
"tBodyAcc-Z" "WALKING_UPSTAIRS" 7 -0.143769688803922 -0.145665025639216
"tBodyAcc-Z" "WALKING_UPSTAIRS" 8 -0.11512211995122 0.121187278790244
"tBodyAcc-Z" "WALKING_UPSTAIRS" 9 -0.125219003959184 -0.253434083542857
"tBodyAcc-Z" "WALKING_UPSTAIRS" 10 -0.118180420834043 -0.0738744931340426
"tBodyAcc-Z" "WALKING_UPSTAIRS" 11 -0.106797216481481 -0.203369399185185
"tBodyAcc-Z" "WALKING_UPSTAIRS" 12 -0.107339730115385 -0.436697425576923
"tBodyAcc-Z" "WALKING_UPSTAIRS" 13 -0.125767265890909 -0.217210568085455
"tBodyAcc-Z" "WALKING_UPSTAIRS" 14 -0.112279688983333 0.609017879074074
"tBodyAcc-Z" "WALKING_UPSTAIRS" 15 -0.116952464895833 -0.379717488104167
"tBodyAcc-Z" "WALKING_UPSTAIRS" 16 -0.124074517745098 -0.129283825721569
"tBodyAcc-Z" "WALKING_UPSTAIRS" 17 -0.121290442104167 -0.230220954239583
"tBodyAcc-Z" "WALKING_UPSTAIRS" 18 -0.112655891327586 -0.31437339137931
"tBodyAcc-Z" "WALKING_UPSTAIRS" 19 -0.151054607725 -0.1904685504575
"tBodyAcc-Z" "WALKING_UPSTAIRS" 20 -0.121023947784314 -0.229249455098039
"tBodyAcc-Z" "WALKING_UPSTAIRS" 21 -0.125414265340426 -0.219707928574468
"tBodyAcc-Z" "WALKING_UPSTAIRS" 22 -0.117550861738095 -0.109613216345238
"tBodyAcc-Z" "WALKING_UPSTAIRS" 23 -0.126890616782353 0.10080118935098
"tBodyAcc-Z" "WALKING_UPSTAIRS" 24 -0.114248610966102 -0.255601012881356
"tBodyAcc-Z" "WALKING_UPSTAIRS" 25 -0.126210440292308 -0.296523975076923
"tBodyAcc-Z" "WALKING_UPSTAIRS" 26 -0.121943461236364 -0.404596936545455
"tBodyAcc-Z" "WALKING_UPSTAIRS" 27 -0.123530438196078 -0.23070787672549
"tBodyAcc-Z" "WALKING_UPSTAIRS" 28 -0.121514025692157 -0.28598691372549
"tBodyAcc-Z" "WALKING_UPSTAIRS" 29 -0.118000587840816 0.0995443502346939
"tBodyAcc-Z" "WALKING_UPSTAIRS" 30 -0.124697493775385 0.0249468034966154
"tBodyAccJerk-X" "LAYING" 1 0.0810865342 -0.958482112
"tBodyAccJerk-X" "LAYING" 2 0.0825972511666667 -0.98587216875
"tBodyAccJerk-X" "LAYING" 3 0.0769811125806452 -0.98087931483871
"tBodyAccJerk-X" "LAYING" 4 0.0934494217777778 -0.978302781111111
"tBodyAccJerk-X" "LAYING" 5 0.0848164824230769 -0.983307862115385
"tBodyAccJerk-X" "LAYING" 6 0.0963481955263158 -0.966341054736842
"tBodyAccJerk-X" "LAYING" 7 0.0968904018076923 -0.980977756153846
"tBodyAccJerk-X" "LAYING" 8 0.0878326902592593 -0.973253042222222
"tBodyAccJerk-X" "LAYING" 9 0.08807344764 -0.9647404702
"tBodyAccJerk-X" "LAYING" 10 0.073815064487931 -0.978007466724138
"tBodyAccJerk-X" "LAYING" 11 0.0766645337017544 -0.985259108596491
"tBodyAccJerk-X" "LAYING" 12 0.0854295393833333 -0.969276283333333
"tBodyAccJerk-X" "LAYING" 13 0.0767774832096774 -0.98541995
"tBodyAccJerk-X" "LAYING" 14 0.098140384845098 -0.971473557058824
"tBodyAccJerk-X" "LAYING" 15 0.0767515438611111 -0.981739386805556
"tBodyAccJerk-X" "LAYING" 16 0.0783960268571429 -0.988416723857143
"tBodyAccJerk-X" "LAYING" 17 0.077908974656338 -0.981489017183099
"tBodyAccJerk-X" "LAYING" 18 0.0749985010769231 -0.985921071076923
"tBodyAccJerk-X" "LAYING" 19 0.0772317998650602 -0.983605223493976
"tBodyAccJerk-X" "LAYING" 20 0.0892716006470588 -0.984270728235294
"tBodyAccJerk-X" "LAYING" 21 0.0820150201077778 -0.984826520888889
"tBodyAccJerk-X" "LAYING" 22 0.0752202242222222 -0.970355191527778
"tBodyAccJerk-X" "LAYING" 23 0.0831787608333333 -0.986360446805556
"tBodyAccJerk-X" "LAYING" 24 0.08072123275 -0.98636543375
"tBodyAccJerk-X" "LAYING" 25 0.0879071687671233 -0.973323412328767
"tBodyAccJerk-X" "LAYING" 26 0.0866502529210526 -0.989315824868421
"tBodyAccJerk-X" "LAYING" 27 0.0766268551324324 -0.986471899324324
"tBodyAccJerk-X" "LAYING" 28 0.0780770644 -0.9801647165
"tBodyAccJerk-X" "LAYING" 29 0.0718861195971014 -0.99200598942029
"tBodyAccJerk-X" "LAYING" 30 0.0752196666428571 -0.977463775571429
"tBodyAccJerk-X" "SITTING" 1 0.0774825199574468 -0.986430711276596
"tBodyAccJerk-X" "SITTING" 2 0.0722564387173913 -0.988055854130435
"tBodyAccJerk-X" "SITTING" 3 0.0726098418653846 -0.974467390384615
"tBodyAccJerk-X" "SITTING" 4 0.0784500239 -0.9767421962
"tBodyAccJerk-X" "SITTING" 5 0.0749577410909091 -0.975204850227273
"tBodyAccJerk-X" "SITTING" 6 0.0754721635223636 -0.969929476363636
"tBodyAccJerk-X" "SITTING" 7 0.0668519793125 -0.982158098125
"tBodyAccJerk-X" "SITTING" 8 0.0786713761086957 -0.985188753695652
"tBodyAccJerk-X" "SITTING" 9 0.077005006374 -0.9645358564
"tBodyAccJerk-X" "SITTING" 10 0.0775372505185185 -0.988946414074074
"tBodyAccJerk-X" "SITTING" 11 0.0761777324716981 -0.980335163584906
"tBodyAccJerk-X" "SITTING" 12 0.0771277656078431 -0.976494200784314
"tBodyAccJerk-X" "SITTING" 13 0.0752865881142857 -0.992827264081633
"tBodyAccJerk-X" "SITTING" 14 0.0741878844074074 -0.980890655185185
"tBodyAccJerk-X" "SITTING" 15 0.0784792788644068 -0.988162333898305
"tBodyAccJerk-X" "SITTING" 16 0.0734346720289855 -0.990861134782609
"tBodyAccJerk-X" "SITTING" 17 0.075070986171875 -0.99434060296875
"tBodyAccJerk-X" "SITTING" 18 0.076622889 -0.991624662105263
"tBodyAccJerk-X" "SITTING" 19 0.0753747129191781 -0.987043285479452
"tBodyAccJerk-X" "SITTING" 20 0.0746568393030303 -0.982078229242424
"tBodyAccJerk-X" "SITTING" 21 0.0757109789882353 -0.989439392235294
"tBodyAccJerk-X" "SITTING" 22 0.0807687311935484 -0.981664149193548
"tBodyAccJerk-X" "SITTING" 23 0.0770022352205882 -0.984561803823529
"tBodyAccJerk-X" "SITTING" 24 0.0763318528529412 -0.988564382205882
"tBodyAccJerk-X" "SITTING" 25 0.0752087009912308 -0.992278621692308
"tBodyAccJerk-X" "SITTING" 26 0.0764443226333333 -0.99225839525641
"tBodyAccJerk-X" "SITTING" 27 0.0779038963571429 -0.990658097857143
"tBodyAccJerk-X" "SITTING" 28 0.0768671621527778 -0.976286679444444
"tBodyAccJerk-X" "SITTING" 29 0.0745438102516667 -0.993525560333333
"tBodyAccJerk-X" "SITTING" 30 0.0760057731790323 -0.988864577419355
"tBodyAccJerk-X" "STANDING" 1 0.0753766542264151 -0.994604542264151
"tBodyAccJerk-X" "STANDING" 2 0.0747588597592593 -0.981085715555556
"tBodyAccJerk-X" "STANDING" 3 0.0750900622277049 -0.957086489344262
"tBodyAccJerk-X" "STANDING" 4 0.0721328379857143 -0.972586541964286
"tBodyAccJerk-X" "STANDING" 5 0.0725189859107143 -0.962647080178571
"tBodyAccJerk-X" "STANDING" 6 0.0730699604561404 -0.973132635789474
"tBodyAccJerk-X" "STANDING" 7 0.0751915112830189 -0.976403544716981
"tBodyAccJerk-X" "STANDING" 8 0.0753739045185185 -0.989198879814815
"tBodyAccJerk-X" "STANDING" 9 0.0760032053555556 -0.969973398888889
"tBodyAccJerk-X" "STANDING" 10 0.0809784390227273 -0.964311490454545
"tBodyAccJerk-X" "STANDING" 11 0.0760097721914894 -0.992527404255319
"tBodyAccJerk-X" "STANDING" 12 0.0744631761967213 -0.972440195081967
"tBodyAccJerk-X" "STANDING" 13 0.0758630962280702 -0.987636104210526
"tBodyAccJerk-X" "STANDING" 14 0.0737933748485 -0.978248526
"tBodyAccJerk-X" "STANDING" 15 0.0752280703207547 -0.985459068490566
"tBodyAccJerk-X" "STANDING" 16 0.0736438905641026 -0.991026497435897
"tBodyAccJerk-X" "STANDING" 17 0.0740864955641026 -0.992094005512821
"tBodyAccJerk-X" "STANDING" 18 0.0753539482328767 -0.989436673835616
"tBodyAccJerk-X" "STANDING" 19 0.0754120366712329 -0.984792035205479
"tBodyAccJerk-X" "STANDING" 20 0.0763556159315068 -0.959528332191781
"tBodyAccJerk-X" "STANDING" 21 0.0754543858764045 -0.97706335011236
"tBodyAccJerk-X" "STANDING" 22 0.0752322891746032 -0.975639080634921
"tBodyAccJerk-X" "STANDING" 23 0.0750206478676471 -0.983141958970588
"tBodyAccJerk-X" "STANDING" 24 0.0746177416521739 -0.980573836811594
"tBodyAccJerk-X" "STANDING" 25 0.0752337295675676 -0.988312658378378
"tBodyAccJerk-X" "STANDING" 26 0.0753578207972973 -0.990498355
"tBodyAccJerk-X" "STANDING" 27 0.074969980825 -0.987628362
"tBodyAccJerk-X" "STANDING" 28 0.0753131601898734 -0.968604559620253
"tBodyAccJerk-X" "STANDING" 29 0.0753052530307692 -0.993652820615385
"tBodyAccJerk-X" "STANDING" 30 0.0752414472033898 -0.968430745254237
"tBodyAccJerk-X" "WALKING" 1 0.0740416333157895 -0.113615602435789
"tBodyAccJerk-X" "WALKING" 2 0.0618080696279661 -0.277530462620339
"tBodyAccJerk-X" "WALKING" 3 0.0814745882660345 -0.26867964387931
"tBodyAccJerk-X" "WALKING" 4 0.0783529082183333 -0.297042612533333
"tBodyAccJerk-X" "WALKING" 5 0.0845888833571429 -0.302891024625
"tBodyAccJerk-X" "WALKING" 6 0.0699585876912281 -0.132784766936842
"tBodyAccJerk-X" "WALKING" 7 0.0901462649192983 -0.346026226140351
"tBodyAccJerk-X" "WALKING" 8 0.0703393490833333 -0.2586886278125
"tBodyAccJerk-X" "WALKING" 9 0.0704357270480769 -0.206733787961538
"tBodyAccJerk-X" "WALKING" 10 0.0857943809283019 -0.0521991013207547
"tBodyAccJerk-X" "WALKING" 11 0.0829709328491525 -0.428516343559322
"tBodyAccJerk-X" "WALKING" 12 0.045764401482 -0.01350661106
"tBodyAccJerk-X" "WALKING" 13 0.0809590227198246 -0.220910068015789
"tBodyAccJerk-X" "WALKING" 14 0.0720877913452542 -0.454497019661017
"tBodyAccJerk-X" "WALKING" 15 0.0897770721666667 -0.373217585
"tBodyAccJerk-X" "WALKING" 16 0.0770223771764706 -0.396223738431373
"tBodyAccJerk-X" "WALKING" 17 0.0773188580032787 -0.355492635409836
"tBodyAccJerk-X" "WALKING" 18 0.0767524278392857 -0.368056913928571
"tBodyAccJerk-X" "WALKING" 19 0.0822246284461538 0.110306729315577
"tBodyAccJerk-X" "WALKING" 20 0.0841234323137255 -0.090645041854902
"tBodyAccJerk-X" "WALKING" 21 0.0782251820211538 -0.114888873837692
"tBodyAccJerk-X" "WALKING" 22 0.0627777634002174 0.0358787094391304
"tBodyAccJerk-X" "WALKING" 23 0.0987319085964407 -0.229328122305085
"tBodyAccJerk-X" "WALKING" 24 0.0731938975362069 -0.485863255344828
"tBodyAccJerk-X" "WALKING" 25 0.0721720712281081 -0.607620931621622
"tBodyAccJerk-X" "WALKING" 26 0.0652303740728813 -0.328452881355932
"tBodyAccJerk-X" "WALKING" 27 0.0684331971807018 -0.316184021578947
"tBodyAccJerk-X" "WALKING" 28 0.0931122231851852 -0.335700184259259
"tBodyAccJerk-X" "WALKING" 29 0.0853743348528302 -0.22143354279434
"tBodyAccJerk-X" "WALKING" 30 0.0688689970184615 -0.374400941384615
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 1 0.0541553164897959 -0.012283860544898
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 2 0.110040615569574 0.147249143238298
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 3 0.0725689294489796 -0.0858010042244898
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 4 0.0971862748866667 -0.145759708684667
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 5 0.109650600459574 0.0322415501638298
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 6 0.103681343708333 0.165271070858333
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 7 0.0968926184638298 0.0285033927287234
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 8 0.118938088342105 0.250143724521053
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 9 0.130193043809524 0.017623342197619
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 10 0.100959387447368 0.223275806105263
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 11 0.0897168657173913 -0.0834212653347826
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 12 0.0621500251717391 0.00631914373913043
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 13 0.101704538333298 -0.0740908045319149
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 14 0.0428631626711111 0.0129597549231111
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 15 0.0711457160166667 0.134593836190476
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 16 0.0907857064255319 -0.101186926595745
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 17 0.118250858006522 -0.103436471413043
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 18 0.0809044045254545 -0.387223932363636
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 19 0.0730930306923077 0.544273037307692
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 20 0.0695031058 -0.135699627468889
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 21 0.0901452883333333 0.00214655719111111
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 22 0.101584640833333 0.0869139849722222
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 23 0.0578010605648148 0.198947061775926
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 24 0.0802619828545455 -0.337218894
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 25 0.110656929396552 -0.501968387931034
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 26 0.111470787918 -0.128111641206
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 27 0.0936273220295455 -0.00358338882727273
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 28 0.0972653457891304 -0.0167652227782609
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 29 0.0636871965479167 -0.023952574044375
"tBodyAccJerk-X" "WALKING_DOWNSTAIRS" 30 0.0883933037048387 -0.226643901120968
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 1 0.101372729922642 -0.446843887735849
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 2 0.0744507839572917 -0.276121886479167
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 3 0.0426880986186441 -0.458364616949153
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 4 0.0560971909634615 -0.380488027307692
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 5 0.0795443483829787 -0.223896564340426
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 6 0.07210675 -0.180301156098039
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 7 0.0724649938509804 -0.415153115882353
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 8 0.0813816809395122 -0.186618895268293
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 9 0.0692266245755102 -0.335291644693878
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 10 0.0648829303510638 -0.187220175510638
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 11 0.0968561683092593 -0.452961683518519
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 12 0.0728660813846154 -0.359856972115385
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 13 0.0692442067545455 -0.487325539818182
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 14 0.0803303022222222 -0.368780418888889
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 15 0.07297243298125 -0.186944664541667
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 16 0.0762526677 -0.521089140196078
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 17 0.07680441704375 -0.292665827083333
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 18 0.0812402028517241 -0.563202134655172
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 19 0.08315450836225 -0.1742790558
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 20 0.0836451256901961 -0.185695388078431
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 21 0.104034223065957 -0.424052014680851
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 22 0.0877172239047619 -0.00853992680952381
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 23 0.0723649984647059 -0.365398622764706
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 24 0.0862310100338983 -0.49876467220339
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 25 0.0740041435707692 -0.663642746307692
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 26 0.0755645318545455 -0.290879965872727
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 27 0.0734763532039216 -0.468066189411765
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 28 0.0706831871117647 -0.312671655921569
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 29 0.106345193353878 -0.182365815065306
"tBodyAccJerk-X" "WALKING_UPSTAIRS" 30 0.0579840372876923 -0.535420203384615
"tBodyAccJerk-Y" "LAYING" 1 0.0038382040088 -0.9241492736
"tBodyAccJerk-Y" "LAYING" 2 0.012254788451875 -0.98317254125
"tBodyAccJerk-Y" "LAYING" 3 0.0138041011306452 -0.968710724677419
"tBodyAccJerk-Y" "LAYING" 4 0.00693313213968519 -0.942209488333333
"tBodyAccJerk-Y" "LAYING" 5 0.00747460829615385 -0.964560430961538
"tBodyAccJerk-Y" "LAYING" 6 -0.00114529240245614 -0.933674494385965
"tBodyAccJerk-Y" "LAYING" 7 0.0250624183634615 -0.973093160192308
"tBodyAccJerk-Y" "LAYING" 8 0.0233299159137037 -0.976520952037037
"tBodyAccJerk-Y" "LAYING" 9 0.011561732718 -0.9639966798
"tBodyAccJerk-Y" "LAYING" 10 0.015698997097069 -0.966930793448276
"tBodyAccJerk-Y" "LAYING" 11 0.0122193853629825 -0.972777455263158
"tBodyAccJerk-Y" "LAYING" 12 0.00774408308 -0.962639526833333
"tBodyAccJerk-Y" "LAYING" 13 0.0183441894580645 -0.980152342903226
"tBodyAccJerk-Y" "LAYING" 14 -0.00831507059607843 -0.96812761745098
"tBodyAccJerk-Y" "LAYING" 15 0.0123984271386111 -0.970921587777778
"tBodyAccJerk-Y" "LAYING" 16 0.0132805054325714 -0.984867286857143
"tBodyAccJerk-Y" "LAYING" 17 0.00706867100408451 -0.976960542816901
"tBodyAccJerk-Y" "LAYING" 18 0.0117018961415385 -0.985554339384615
"tBodyAccJerk-Y" "LAYING" 19 0.011149573306747 -0.974524522650602
"tBodyAccJerk-Y" "LAYING" 20 0.00110822495382353 -0.977002606764706
"tBodyAccJerk-Y" "LAYING" 21 0.0119943671007778 -0.971584753222222
"tBodyAccJerk-Y" "LAYING" 22 0.00459834754236111 -0.955151526805556
"tBodyAccJerk-Y" "LAYING" 23 0.01535144005125 -0.988611616666667
"tBodyAccJerk-Y" "LAYING" 24 0.0119819524179167 -0.982430495
"tBodyAccJerk-Y" "LAYING" 25 0.0284619311524658 -0.945687169726027
"tBodyAccJerk-Y" "LAYING" 26 0.0124420033513158 -0.987182887763158
"tBodyAccJerk-Y" "LAYING" 27 0.0126491088851351 -0.985159461756757
"tBodyAccJerk-Y" "LAYING" 28 0.005939923320625 -0.97867953975
"tBodyAccJerk-Y" "LAYING" 29 0.0116912059556522 -0.989513565652174
"tBodyAccJerk-Y" "LAYING" 30 0.0107680190087143 -0.971049778142857
"tBodyAccJerk-Y" "SITTING" 1 -0.000619102785106384 -0.981371965319149
"tBodyAccJerk-Y" "SITTING" 2 0.0116954511323913 -0.977983955434783
"tBodyAccJerk-Y" "SITTING" 3 0.00272529134230769 -0.953631390961538
"tBodyAccJerk-Y" "SITTING" 4 -0.0108582171094 -0.9445961056
"tBodyAccJerk-Y" "SITTING" 5 -0.00278773346136363 -0.952786261136364
"tBodyAccJerk-Y" "SITTING" 6 2.55649800000023e-06 -0.945143686181818
"tBodyAccJerk-Y" "SITTING" 7 0.0116863419310417 -0.969458676458333
"tBodyAccJerk-Y" "SITTING" 8 -0.00657516306713044 -0.980784606086957
"tBodyAccJerk-Y" "SITTING" 9 0.009817397262 -0.9567775448
"tBodyAccJerk-Y" "SITTING" 10 0.00897875458703704 -0.980756789814815
"tBodyAccJerk-Y" "SITTING" 11 -0.000213838552075472 -0.966766643396226
"tBodyAccJerk-Y" "SITTING" 12 0.0105990504054902 -0.964047461568627
"tBodyAccJerk-Y" "SITTING" 13 -0.00112344092891837 -0.984267557755102
"tBodyAccJerk-Y" "SITTING" 14 -0.00436185985848148 -0.967828356296296
"tBodyAccJerk-Y" "SITTING" 15 -0.00898437589491525 -0.978126998813559
"tBodyAccJerk-Y" "SITTING" 16 0.00985642890855072 -0.981800970724638
"tBodyAccJerk-Y" "SITTING" 17 0.0056097104915625 -0.98863700234375
"tBodyAccJerk-Y" "SITTING" 18 0.00694560289491228 -0.984002717017544
"tBodyAccJerk-Y" "SITTING" 19 0.0137921005843836 -0.979267729041096
"tBodyAccJerk-Y" "SITTING" 20 0.00597430268636364 -0.970896863484848
